http://access-and-security-intl.com/mypaypal/signin/,0,0,1,0,0,0,0,0,0,2.689535773,0.325441829,0
http://paypal-complete.com/update/5d6f0c9e8798ae3e7acc7fb5364f3aa4/Up-dating.php,0,2,1,0,0,1,0,0,0,2.5617658,0.533381716,0
http://serdicha.vianika.by/libraries/img/4/index.htm,0,0,0,0,0,1,0,0,0,2.755489926,0.321434717,1
http://www.myrealstate.info/240-78-80-452/phish-cepheus.19e20/tindex13.html,0,1,0,0,0,1,0,0,0,2.733844088,0.261348275,0
http://serdicha.vianika.by/libraries/img/5/index.htm,0,0,0,0,0,1,0,0,0,2.755489926,0.321434717,1
http://mcslifestylephotography.com/function/function/DHL/.dhl/index.php?dhl=abuse@gmail.com,0,2,0,0,0,1,0,0,0,2.881832781,0.220797981,0
http://www.patternmart.com/pati/Confirm/Account,0,0,0,0,0,0,0,0,0,2.492691958,0.515989111,0
http://bfoml.co.im/Signin/,0,0,0,0,0,0,0,0,0,2.479122437,0.611673875,0
http://www.supercoolinc.com/un/Ameli/PortailAS/appmanager/PortailAS/assure_somtc=true/f187b2c8bc8841be7bb3d38c3272e315/,0,2,0,0,0,0,0,0,0,2.809326236,0.245592024,0
http://www.supercoolinc.com/un/Ameli/PortailAS/appmanager/PortailAS/assure_somtc=true/,0,2,0,0,0,0,0,0,0,2.690428306,0.266647133,0
http://serdicha.vianika.by/libraries/img/3/index.htm,0,0,0,0,0,1,0,0,0,2.755489926,0.321434717,1
http://mobile-free.kofoed-fr.com/Compte/93843687342927348376/8325682376834768237648/09644/55f18/moncompte/index.php?clientid=16013&amp;defaults=webhp?sourceid=chrome-instant&amp;ion=1&amp;espv=2&amp;ie=UTF-8,0,2,1,0,0,1,0,1,0,2.808691847,0.238008863,1
http://eectercume.com/wp-content/themes/perada/languages/moises/1c7a46e902af2a753de5e1ce293366f2/cr.php,0,2,0,0,0,1,0,0,0,2.636978515,0.271463274,1
http://eectercume.com/wp-content/themes/perada/languages/moises/1c7a46e902af2a753de5e1ce293366f2/cirlo.php,0,2,0,0,0,1,0,0,0,2.676375877,0.227733574,1
http://eectercume.com/wp-content/themes/perada/languages/moises/1c7a46e902af2a753de5e1ce293366f2/welog.php,0,2,0,0,0,1,0,0,0,2.665374012,0.250372527,1
http://www.novodesign.com.ua/administrator/components/com_joomlaupdate/controllers/confidentialy_important_documents/shared_drive_files/securedoc/de1d8cc60c6c91405fb708074c8d68b4/,0,2,0,1,0,0,1,0,0,2.850911897,0.145868807,0
http://www.confetti.com.co/infopp/0f7d4d8198587c0c7731690110591531/step3.html,0,2,0,1,0,1,0,0,0,2.514906744,0.605417317,1
http://ppcheckk.16mb.com/webapps/52bbe/websrc,0,0,0,0,0,0,0,0,1,2.420674223,0.999060855,0
http://www.nab-mobile-auth.com/cgi/0b3ad9dffd9129fc02b2fc640c55024b/login/,0,1,1,0,0,0,0,0,0,2.732305833,0.549058516,0
http://ibskeyus.eu/update/accounts.key.com/ib2/,0,0,0,0,0,1,1,0,0,2.668761533,0.471181085,0
http://www.dedarcondicionado.com.br/wpadmin/24a6bf54123015a830a6a1633a425a69/step3.html,0,2,0,1,0,1,1,0,0,2.672741702,0.346406044,1
https://devbros.in/verification/apple/b68e653ca9a1f0141137050b8ae3e953/Billing.html?id=update_info?8342fdd23552ebb353252377bb33463522,0,2,0,0,0,1,0,0,0,2.767674383,0.283070983,0
https://devbros.in/verification/apple/b68e653ca9a1f0141137050b8ae3e953/CardInfo.html,0,2,0,0,0,1,0,0,0,2.741938262,0.233408995,0
https://dynotechdynamometer.com/acct/questions.php?ZXJyb3Iuc2lnbm9uRXJyb3I=e4a0bf64c8ba839a7a7015?update9712608810q7kjAKh91ky8912908aAFjhadf782325zddg,0,2,0,0,0,1,0,0,0,2.997599759,0.433723001,0
http://www.cgi-verif123.com/2da8a9a7c2851c21456926c2ffadfe35/WebObjects/details.html,0,2,1,0,0,1,0,0,1,2.766897298,0.409556839,1
http://www.nab-mobile-auth.com/cgi/8c24ccc0e06672d5a606332a030f1ff9/login/,0,1,1,0,0,0,0,0,0,2.726265354,0.445665216,0
http://whichuniversity.com.au/zpo/1/69985831762/verify.php,0,1,0,0,0,1,0,0,0,2.760312557,0.502660264,1
http://mirh.cl/yg/2/,0,0,0,0,0,0,0,0,0,2.25385759,0.923154427,0
http://mirh.cl/yg/1/,0,0,0,0,0,0,0,0,0,2.25385759,0.923154427,1
http://kinetixdance.com/wp-content/nb/index.php,0,0,0,0,0,1,0,0,0,2.531666359,0.632058753,0
https://www.executiveshowcase.com/js/ass.php,0,0,0,0,0,1,0,0,0,2.533606497,0.711280336,0
http://www.floriculturaartevida.com/page_0001.php,0,0,0,0,0,1,0,0,0,2.72088368,0.404205595,0
http://floriculturaartevida.com/page_0001.php,0,0,0,0,0,1,0,0,0,2.654730239,0.404728175,1
http://floriculturaartevida.com//page_0001.php,0,0,0,0,0,1,0,0,0,2.654730239,0.404728175,1
http://fgts.gov.br.trabalhador.servicos_online.saldo_fgts.asp.cr27525.tmweb.ru/logado.php,0,2,0,2,0,1,0,0,1,2.846361383,0.207840945,0
http://fgts.gov.br.trabalhador.servicos_online.saldo_fgts.asp.cr27525.tmweb.ru/,0,2,0,2,0,0,0,0,1,2.846694191,0.186039402,0
http://floriculturaartevida.com/super.php,0,0,0,0,0,1,0,0,0,2.654063141,0.394669466,0
http://bit.ly/2qiD18r,0,0,0,0,0,0,0,0,0,2.204785417,1.127569259,0
http://www.dhamma3mkc.org/wp-includes/js/tinymce/langs/wp-de/Login%20-%20PayPal.htm,0,2,0,0,0,1,0,0,1,2.893769837,0.314956796,1
http://kushaz.com/wp-includes/fonts/y.php,0,0,0,0,0,1,0,0,0,2.810177606,0.494010143,0
http://dropboxfile.jandrglass.com/file/other2.php,0,0,0,0,0,1,0,0,0,2.826354178,0.358215449,1
http://www.avclub.com/article/internet-was-mistake-heres-kendrick-lamar-rapping--254457?permalink=true#disqus_thread,0,2,0,0,0,0,0,1,0,2.839587517,0.210492543,0
http://fiestasinfantilesmandragora.com/competing.php,0,0,0,0,0,1,0,0,0,2.679842902,0.259852632,0
http://www.westpac.com.au.standsergioalemao.com/wbc/?c=aHR0cHM6Ly93d3cuYXBwbGUuY29tL3wxYW9zZTQyMmM4Y2NkMTc4NWJhN2U2ZDI2NWFmYWU3NWI4YTJhZGIyYzAwZQ&r=SCDHYHP7CY4H9XK2H&s=aHR0cHM6Ly93d3cuYXBwbGUuY29tL3wxYW9zZTQyMmM4Y2NkMTc4NWJhN2U2ZDI2NWFmYWU3NWI4YTJhZGIyYzAwZQ,0,2,0,2,0,0,0,0,0,3.009805661,0.798340449,1
http://VRM4JSHm4in.constructoracyf.com.pe/.wbc904/,0,0,0,1,0,1,0,0,1,2.764692737,0.519101482,0
http://www.paypaiyllt.com/webapps/00372/home,0,0,0,0,0,0,0,0,0,2.514574079,0.709086467,1
http://www.paypaiyllt.com/webapps/876fb/home,0,0,0,0,0,0,0,0,0,2.590807523,0.679311605,1
http://www.paypaiyllt.com/signin/?country.x=ID&amp;locale.x=id_ID,0,1,0,0,0,1,0,1,0,2.807387912,0.450905411,0
https://itsamazongc.000webhostapp.com/paypa.htm,0,0,0,0,0,1,0,0,1,2.56466898,0.617398316,0
http://merits.abrandnewcongress.com/wonder.php,0,0,0,0,0,1,0,0,0,2.685698929,0.277147012,0
http://mirh.cl/bss/2/index.htm,0,0,0,0,0,1,0,0,0,2.532591161,0.60589281,1
http://paypal-verification-service.bajaa.be/cgi-web/webapp/Login-account/b45016852746b615538fdce60c9c2219/Up-dating.php,0,2,1,0,0,1,0,0,0,2.791322413,0.404983434,0
http://www.henriksenbil.se/wp-content/plugins/duplicate-post/m.impots.web/ce4aaa2171dd6ce50049d31c0dd4684a/,0,2,0,0,0,1,0,0,0,2.788146099,0.243051084,1
http://serdicha.vianika.by/libraries/img/2/index.htm,0,0,0,0,0,1,0,0,0,2.755489926,0.321434717,0
http://www.entreverodomoha.com.br/js/pagedoc/,0,0,0,1,0,0,0,0,0,2.700251056,0.438380507,0
http://nab-mobile-auth.com/cgi/8c24ccc0e06672d5a606332a030f1ff9/login/,0,1,1,0,0,0,0,0,0,2.658865691,0.459451406,0
http://nab-mobile-auth.com/cgi/,0,0,1,0,0,0,0,0,0,2.570281286,0.499204885,0
http://info-accountlimit.com/webapps/,0,0,1,0,0,0,0,0,0,2.638283782,0.42667872,0
http://www.psicosocial.org.ve/wp-includes/css/nb/,0,0,0,1,0,0,0,0,0,2.727843199,0.418562297,0
http://www.cgi-verif123.com/2da8a9a7c2851c21456926c2ffadfe35/,0,1,1,0,0,0,0,0,1,2.531453051,0.681632591,0
http://www.cgi-verif123.com/,0,0,1,0,0,0,0,0,1,2.47622065,0.801930705,0
http://www.exclusive-collections.com/exclusive-collections/mobile.free/a68a79a8456a38746a5321a63/mobile/freefinale/free/98682a064fac795ea0170546871fc837/,0,2,1,0,0,1,0,0,0,2.684257638,0.327961012,0
http://www.exclusive-collections.com/exclusive-collections/mobile.free/a68a79a8456a38746a5321a63/mobile/freefinale/free/,0,2,1,0,0,1,0,0,0,2.707308742,0.301171174,1
http://info-accountlimit.com/webapps/138ba/websrc,0,0,1,0,0,0,0,0,0,2.729664817,0.376977526,0
http://op.oliypoly.com/il/gp/cart/ref/nav_cart/252-1291113-1187561-6524-544551-212155-44452-668415-54564654-15145468/2aa0ccd05bf996c3120db62240dc473b/,0,2,0,0,0,0,0,0,0,2.711902605,0.497052768,1
http://cauz.ru/images/sspl-billing-recharche.servise.354454emailo64974/,0,1,0,0,0,1,0,0,0,2.728481241,0.318094096,0
http://www.al-qanatir.com/paypal-customer/webapps/,0,0,1,0,0,0,0,0,0,2.699075409,0.505274123,0
http://dedarcondicionado.com.br/wpadmin/,0,0,0,0,0,0,1,0,0,2.517086594,0.481331923,0
http://siewertsen.se/wp-content/theme/293a2/,0,0,0,0,0,0,0,0,0,2.301003828,0.43131634,1
http://siewertsen.se/wp-content/theme/,0,0,0,0,0,0,0,0,0,2.230447893,0.50922496,0
http://env-8560005.jelastic.regruhosting.ru/index2.php,0,1,1,1,0,1,0,0,1,2.753392986,0.383513753,0
http://www.patriciorossi.cl/log.htm,0,0,0,0,0,1,0,0,0,2.483974003,0.562609501,0
http://nab-mobile-auth.com/cgi/0b3ad9dffd9129fc02b2fc640c55024b/login/,0,1,1,0,0,0,0,0,0,2.665045506,0.574351602,1
http://confetti.com.co/infopp/,0,0,0,0,0,0,0,0,0,2.185889359,0.832311815,0
http://imed.com.pk/mail/secu/,0,0,0,0,0,0,0,0,0,2.557507739,0.584188083,0
http://novodesign.com.ua/administrator/components/com_joomlaupdate/controllers/confidentialy_important_documents/shared_drive_files/securedoc/de1d8cc60c6c91405fb708074c8d68b4/,0,2,0,0,0,0,1,0,0,2.807366017,0.170176635,1
http://novodesign.com.ua/administrator/components/com_joomlaupdate/controllers/confidentialy_important_documents/shared_drive_files/securedoc/,0,2,0,0,0,0,1,0,0,2.778900174,0.149845842,1
http://143.95.71.230/~jar1/signin/,1,0,0,1,0,0,0,0,1,2.245035274,0.916270681,0
http://pypalsetup.16mb.com/webapps/e4c18/websrc,0,0,0,0,0,0,0,0,1,2.537008619,0.707971769,0
http://www.supicios.autorized.paypol.info-account-attept.tk/signin/mfc7/websrc?country.x=US,0,2,1,2,0,1,1,0,0,2.892415522,0.274136118,0
https://maunsell.net.au/confirmation-account/login-account-informarion/webapps/,0,2,0,0,0,0,1,0,0,2.7036599,0.239853973,0
http://eectercume.com/wp-content/themes/perada/languages/moises/2bb2e308306b1aed7a5841977ce88048/,0,2,0,0,0,0,0,0,0,2.649518552,0.257843713,0
http://eectercume.com/wp-content/themes/perada/languages/moises/,0,1,0,0,0,0,0,0,0,2.62331445,0.252308821,0
http://www.innovativekitchen.co.in/xupx/www.wellsfargo.com/,0,1,0,1,0,1,0,0,0,2.814710996,0.467729329,1
http://idlocked.info/thelia/tests/functionnal/casperjs/1456547896554777855475655/14565478965547778554756551456547896554777855475655/1456547896554777855475655145654789655477785547565514565478965547778554756551456547896554777855475655/signin/webscr.php?lang=fr_FR=&amp;Id=2e0f8eb0c0bb0a6f0e8a6a50e9725ff3050b2bdf/,0,2,0,0,0,1,1,1,0,2.853940524,0.244414805,0
http://env-8560005.jelastic.regruhosting.ru/,0,0,1,1,0,0,0,0,1,2.661964197,0.382823939,0
http://env-0762585.jelastic.regruhosting.ru/index2.php,0,1,1,1,0,1,0,0,1,2.753392986,0.383513753,0
http://recoveri-your-acctfb-legal.esy.es/index.html,0,0,1,0,0,1,0,0,0,2.872083993,0.183598267,0
http://unitedstatesreferral.com/santos/gucci2014/gdocs/processing.html?ip=81.171.58.105,0,2,0,0,0,1,0,0,0,2.72012265,0.204083576,1
http://unitedstatesreferral.com/santos/gucci2014/gdocs/processing.html?ip=185.128.42.24,0,2,0,0,0,1,0,0,0,2.72012265,0.204083576,1
http://faboleena.com/js/infortis/jquery/plugins/minicolors/Ameli/PortailAS/appmanager/PortailAS/assure_somtc=true/33bc67b63168dcc8f929990039d7cccb/,0,2,0,0,0,0,0,0,0,2.878733089,0.239822213,1
http://faboleena.com/js/infortis/jquery/plugins/minicolors/Ameli/PortailAS/appmanager/PortailAS/assure_somtc=true,0,2,0,0,0,0,0,0,0,2.802073523,0.239673627,1
http://bestincs.com/Dropbox/Dropbox/Dropbox/WS/0b440ff24b2b8618594fd60f073331cb/contlnue.php?continue&amp;view&amp;reader=bc0d13182ff20b276dcd272beef97f43&amp;bc0d13182ff20b276dcd272beef97f43&amp;=bc0d13182ff20b276dcd272beef97f43,0,2,0,0,0,1,0,1,0,2.702266042,0.644981265,1
http://bestincs.com/Dropbox/Dropbox/Dropbox/WS/242d01bfcb4bb8406ff330489f035761/contlnue.php,0,2,0,0,0,1,0,0,0,2.649086867,0.775944658,1
http://eectercume.com/wp-content/themes/perada/languages/moises/2bdbef80a6cb166d8f76ecce65e9aaca/,0,2,0,0,0,0,0,0,0,2.672923965,0.269066299,0
http://mobile-free.kofoed-fr.com/Compte/93843687342927348376/8325682376834768237648/09644/1311b/,0,2,1,0,0,0,0,0,0,2.461704211,0.613689431,1
http://mobile-free.kofoed-fr.com/Compte/93843687342927348376/8325682376834768237648/09644/,0,2,1,0,0,0,0,0,0,2.442714767,0.594948875,1
http://www.gotoamp.com/wordpress/us-bank/,0,0,0,0,0,0,0,0,0,2.68021251,0.512556083,1
http://recover-acct1192.esy.es/index.html,0,0,1,0,0,1,0,0,1,2.641534211,0.356910043,1
http://acontscheck-recoveri.esy.es/verifictions/,0,0,1,0,0,0,0,0,0,2.534283566,0.394550662,0
http://system-fbhelp.esy.es/recovery-chekpoint-login.html,0,1,1,0,0,1,0,0,0,2.725174522,0.301358277,1
http://www.innovativekitchen.co.in/xupx/www.wellsfargo.com/51cd68b054b62569f0d0f31f1fe1cbbf/,0,2,0,1,0,1,0,0,0,2.911098214,0.45786118,1
http://www.innovativekitchen.co.in/xupx/www.wellsfargo.com/51cd68b054b62569f0d0f31f1fe1cbbf,0,2,0,1,0,1,0,0,0,2.911098214,0.45786118,1
http://www.full-stream1.net/pulp-fiction-vf-streaming-gratuit.html,0,1,1,0,0,1,0,0,1,2.749786424,0.294986652,0
http://www.full-streaming.fr/pulp-fiction-vf-streaming-gratuit.html,0,1,1,0,0,1,0,0,0,2.761005997,0.329079158,0
http://www.112goes.nl/wp-admin/.authentication/UpdatePayPalSecure_Confirm,0,1,0,0,0,1,1,0,1,2.785621419,0.15716018,0
http://villard-france.fr/libraries/legacy/log/me/newart/54808360985e6f5ad83094ff3dc7c11c/new/index.php?a,0,2,1,0,0,1,0,0,0,2.823571455,0.258234421,0
http://unitedstatesreferral.com/santos/gucci2014/gdocs/processing.html?ip=81.171.107.97,0,2,0,0,0,1,0,0,0,2.72012265,0.204083576,1
http://undergroundbolt.hu/skin/adminhtml/default/default/images/xmlconnect/mobile_preview/custom_icons/star-inactivepng/telstraonlineupdate/730afcfa1758179f36c50e934e8abdae/login.php,0,2,0,0,0,1,1,0,0,2.900216719,0.099194534,0
